,year,month,day,tp,ssr,temp,wind_speed,wind_direct,dvs,wlv,wst,wso,tagp,lai
160,2020,4,3,8.827247451138887e-06,23592266.768935174,288.1704176636744,119.29228052996238,180.88202067495203,0.69,2639,1397,0,4037,5.53
161,2020,4,4,1.7654494902277773e-05,23641342.558818348,282.8207335040841,170.33002858447043,178.39233340183318,0.69,2738,1532,0,4274,5.79
162,2020,4,5,1.891553025244047e-05,22289605.89010636,286.3087520588014,180.1827785815609,180.28997669975064,0.7,2826,1662,0,4500,6.02
163,2020,4,6,0.0,23375730.608310293,289.0712972582034,180.17991194688324,180.4019177120175,0.71,2914,1806,0,4742,6.26
164,2020,4,7,0.0002559901760818,23061473.357304,287.6411861829304,83.67946734697745,178.37060302400877,0.72,2996,1954,0,4987,6.48
165,2020,4,8,0.0565612185605933,17527101.82451375,285.1437324233379,96.05560970238574,177.83492686351448,0.73,3070,2107,0,5234,6.7
166,2020,4,9,0.246159144492053,4050631.628963114,278.2035630514825,150.80697870209556,177.94425547296274,0.74,3109,2218,0,5407,6.82
167,2020,4,10,0.0506822717581612,7865198.068917567,279.314828650521,59.83610433403192,182.74870973261665,0.75,3127,2304,0,5537,6.89
168,2020,4,11,0.0014237089103273,22961169.33061295,285.3038211406674,118.65504807350086,181.840776524024,0.76,3140,2386,0,5659,6.95
169,2020,4,12,2.395967165304269e-05,24998245.100149624,287.0150705834379,38.88307189166264,178.09878377616786,0.76,3196,2566,0,5924,7.14
170,2020,4,13,1.6393459552115075e-05,24620275.4201722,290.38172235502907,134.30889687442544,180.318300246432,0.77,3249,2758,0,6202,7.32
171,2020,4,14,0.0,22511738.412735462,291.4411684286879,144.68028066616264,180.08772759498245,0.78,3295,2955,0,6481,7.5
172,2020,4,15,0.0713481190765346,23172539.618618555,292.97739219179465,116.55782129075298,179.88412705925165,0.79,3330,3150,0,6750,7.64
173,2020,4,16,0.0014501906526806,21745897.79692697,290.3581276629346,65.7089075461272,182.1363852651789,0.81,3355,3346,0,7015,7.77
174,2020,4,17,1.891553025244047e-05,22733440.445979625,289.02585210528474,72.99105276029181,177.32004151005813,0.82,3370,3544,0,7273,7.87
175,2020,4,18,0.0164136361176439,19039841.52319335,288.5875743569696,24.896840077664507,177.43711901047502,0.83,3382,3767,0,7557,7.98
176,2020,4,19,0.0210807279485751,17207248.211503234,287.1894302838892,51.575858236150765,181.41657233139816,0.84,3375,3943,0,7777,8.03
177,2020,4,20,2.017656560260317e-05,24104118.647628985,286.57980559822613,104.5462916055254,177.6112872895943,0.85,3360,4109,0,7979,8.06
178,2020,4,21,2.522070700325396e-06,25822632.272309966,284.18101190194835,91.81338382415468,177.5682156886256,0.86,3357,4359,0,8277,8.14
179,2020,4,22,0.0,26723216.06560471,284.13775496644166,94.47868995065242,182.53159909835327,0.87,3349,4623,0,8586,8.2
180,2020,4,23,0.0,26950944.950238038,285.20776156761065,102.54467521051086,181.40149385896623,0.88,3334,4879,0,8881,8.24
181,2020,4,24,6.30517675081349e-06,26744740.534851715,291.1090033682065,163.8249134391916,180.8554770174702,0.88,3314,5140,0,9176,8.26
182,2020,4,25,1.5132424201952375e-05,26170037.205956645,287.9444287176185,102.26134161863182,178.41530347966022,0.89,3294,5428,0,9499,8.28
183,2020,4,26,0.0025081993114623,23817412.717258863,288.9815803443117,65.39128000663185,178.9925213967132,0.91,3269,5720,0,9821,8.28
184,2020,4,27,0.0,24732202.660256628,290.11625035566976,164.37169655704128,180.6588566778897,0.91,3239,6024,0,10149,8.26
185,2020,4,28,0.0,26207489.78244644,292.3799771250247,219.9423591848821,180.2953548519544,0.92,3205,6334,0,10478,8.22
186,2020,4,29,7.5662121009761885e-06,26052513.603867996,296.5041961073072,156.22849967099935,180.11403180507634,0.94,3166,6632,0,10789,8.17
187,2020,4,30,2.522070700325396e-06,25882470.296816643,299.620534834944,122.26107723517224,180.16538028492485,0.95,3121,6916,0,11079,8.09
188,2020,5,1,2.017656560260317e-05,25354690.31088005,298.6765251580917,113.97829854558024,180.15591250251396,0.97,3072,7058,14,11234,7.99
189,2020,5,2,1.6393459552115075e-05,25394295.334294543,299.14559651665394,48.941447056793365,179.50755881762592,0.99,3026,7160,106,11428,7.9
190,2020,5,3,0.0236355855679932,23793305.31170221,296.4308432540617,124.4236304147661,178.04666372319468,1.0,2983,7186,263,11611,7.81
191,2020,5,4,0.0203278898445313,10564797.001877096,286.4079512481451,125.51850680421173,177.79223510937632,1.03,2941,7186,404,11752,7.73
192,2020,5,5,0.0,25663781.68926706,291.8977447486947,33.62109100069086,178.89331078562964,1.05,2902,7186,563,11911,7.65
193,2020,5,6,0.0,24930658.26671403,294.53061428146424,66.49834514065867,179.61981409368596,1.07,2864,7186,916,12264,7.57
194,2020,5,7,0.2472600283527401,5266764.141418969,291.5814046228304,55.484346867704375,178.015392961843,1.09,2828,7186,1254,12602,7.5
195,2020,5,8,0.0261614393743578,4210773.680160841,285.59697884728286,123.46849959994464,177.1427522983321,1.12,2793,7186,1384,12732,7.42
196,2020,5,9,0.0084930730833076,18771216.14699071,287.67236035272737,56.62839261902333,181.2239699676433,1.13,2761,7186,1552,12900,7.35
197,2020,5,10,0.0074274982124249,25013312.22862253,293.7414923414261,3.0998206212468684,177.58917882223744,1.15,2729,7186,1727,13076,7.29
198,2020,5,11,0.0048209381436503,20129410.156476807,291.21606745491505,68.87902865245741,180.54956297292603,1.17,2699,7186,2079,13427,7.23
199,2020,5,12,2.2698636302928565e-05,27301793.79896424,293.5421742771598,79.36814373162255,179.71932160331372,1.19,2670,7186,2407,13755,7.16
200,2020,5,13,0.0011778070170466,23919869.190874614,297.62189950539835,146.14901082152522,180.17602667690295,1.21,2643,7186,2671,14019,7.11
201,2020,5,14,0.000329130226391,12700454.840565056,293.71555086544043,55.34662254298953,179.8834120956153,1.24,2617,7186,2937,14285,7.05
202,2020,5,15,1.6393459552115075e-05,25040863.549258698,295.7811646757704,45.68294988056528,179.32128830905486,1.26,2591,7186,3043,14391,6.99
203,2020,5,16,0.0899572177388019,22051975.74961941,296.0494591584583,49.254253081478645,180.42344009398943,1.28,2567,7186,3337,14685,6.94
204,2020,5,17,0.124048047394947,26398627.06935985,292.0784471083112,45.62203177654582,177.5485730563197,1.31,2544,7186,3561,14909,6.89
205,2020,5,18,5.0441414006369145e-05,26230305.719848268,290.90175697998365,70.8125857384779,182.15852751590515,1.34,2522,7186,3834,15182,6.84
206,2020,5,19,0.0,27384017.2714878,295.01811106490123,41.42922714560327,179.4024376739968,1.35,2500,7186,4193,15541,6.8
207,2020,5,20,1.891553025244047e-05,27031015.9758369,298.391073782362,129.02282615267995,180.1279022628674,1.38,2480,7186,4524,15872,6.75
208,2020,5,21,0.0033896630212221,26165301.82272231,298.71695961026984,80.04948057222583,180.10719477843847,1.4,2460,7186,4820,16168,6.71
209,2020,5,22,0.0,27525648.279133104,299.14194948763395,40.70237747197876,179.79407027269718,1.43,2441,7186,4961,16310,6.67
210,2020,5,23,0.0,23002926.800952144,295.6110862702557,31.52660572650704,183.10202078434352,1.46,2423,7186,5137,16485,6.62
211,2020,5,24,8.827247451138887e-06,23132504.10581912,297.76641699447737,29.277285794431403,181.01286346840655,1.48,2405,7186,5370,16718,6.59
212,2020,5,25,0.0002950822719368,24815287.11155007,296.23688473678993,7.659332328126848,177.7322023984531,1.5,2388,7186,5622,16970,6.55
213,2020,5,26,4.539727260574611e-05,25799385.8455232,294.84235597943376,23.404351685246095,180.37151023375904,1.53,2372,7042,5852,17200,6.51
214,2020,5,27,1.5132424201952375e-05,27478724.93617463,297.4238816862608,25.25508510374453,180.72125252741677,1.56,2356,6901,6019,17367,6.48
215,2020,5,28,6.30517675081349e-06,27494653.043417417,300.9173232145644,118.8716991216039,180.09587699556445,1.58,2341,6763,6253,17601,6.44
216,2020,5,29,0.0,22583199.65063552,300.11906784532846,132.60611199119407,180.16719253029552,1.6,2326,6628,6396,17744,6.41
217,2020,5,30,0.0003341743677916,18006236.509952106,293.3944854584982,129.80520226709805,179.82441896221275,1.63,2312,6495,6459,17807,6.38
218,2020,5,31,2.648174235341666e-05,26037446.47539509,298.16711448723873,15.3600916569044,180.51819044894464,1.66,2299,6365,6538,17886,6.35
219,2020,6,1,0.019233311160595,23941393.66012162,299.4278448495051,95.77420621789568,180.07807049328454,1.69,2219,6238,6685,18033,6.17
220,2020,6,2,1.6393459552115075e-05,23557827.618139967,301.72816876224334,63.56215599141443,180.580334944298,1.71,2064,6113,6828,18176,5.8
221,2020,6,3,5.044141400650792e-06,28266951.0,305.65116688251,85.27244749749715,180.44052411104224,1.74,1796,5991,6874,18222,5.16
222,2020,6,4,1.891553025244047e-05,27401236.846885405,301.24292362280994,42.14221420543089,177.85769590076333,1.77,1638,5871,6874,18222,4.77
223,2020,6,5,0.0,25730507.54393278,299.7271549355109,42.544541679606006,177.46151968053724,1.81,1420,5754,6874,18222,4.21
224,2020,6,6,3.657002515462804e-05,26551881.290398534,302.3704581426071,42.30987624935216,180.4720101184508,1.83,1129,5639,6906,18254,3.45
225,2020,6,7,0.0,26608705.889210638,304.2145228682968,112.08047006377818,180.3051459640052,1.86,1036,5526,6906,18254,3.2
226,2020,6,8,0.0001185373229147,22842354.26036948,303.21406352487423,112.39709192006876,179.87864833062372,1.9,889,5416,6906,18254,2.79
227,2020,6,9,2.9003813053693484e-05,11551478.672159862,298.924142571901,44.02367607550115,179.92539475209048,1.93,637,5307,6906,18254,2.06
228,2020,6,10,2.9003813053742056e-05,25594903.38767664,301.82838277705343,19.49262113391152,178.17961131291017,1.96,562,5201,6906,18254,1.84
229,2020,6,11,0.0048007615780478,20543110.455404267,302.5478623194578,56.23958514604083,179.71635153623004,1.99,433,5097,6906,18254,1.44
230,2020,6,12,1.7654494902277773e-05,24456689.45389495,298.12078136203706,37.40834105630234,180.51623996668383,2.02,329,4995,6906,18254,1.11
231,2020,10,26,0.0,14307041.225161606,291.3483753251012,8.183523689855983,180.7936381647185,0.0,94,10,0,105,0.19
232,2020,10,27,0.0,9806705.194997534,286.87860827149865,148.02055439179995,177.57931217324142,0.01,103,11,0,115,0.21
233,2020,10,28,0.0013820947437721,12395668.356027449,287.47875068170964,52.7345490050477,178.34731024296605,0.02,108,12,0,120,0.22
234,2020,10,29,0.002481717569109,4820777.138620999,285.8567741666895,39.55146939633072,178.4097797402345,0.03,113,13,0,126,0.23
235,2020,10,30,5.800762610728982e-05,12086146.4882555,287.6206359672351,112.20752547952456,180.0996156212463,0.04,118,13,0,131,0.24
236,2020,10,31,9.96217926624368e-05,9313364.359856153,289.1891438654927,90.42688319988,180.6664184964956,0.05,126,14,0,140,0.25
237,2020,11,1,0.0,11665558.359168995,287.73410613970054,9.516026432706758,180.7902312009883,0.06,133,15,0,148,0.27
238,2020,11,2,0.0,13848570.030200372,283.6281857291096,84.56222932909199,177.25103198824397,0.07,140,17,0,157,0.28
239,2020,11,3,0.0,13843404.15758109,284.5531991417621,97.55420843349756,180.26242952569584,0.08,151,18,0,169,0.3
240,2020,11,4,2.1437600952765867e-05,13232109.230966114,286.19328394869905,234.0639987727885,180.252906954124,0.08,162,20,0,182,0.32
241,2020,11,5,0.0,5734275.613463946,286.7753497802892,176.81136638398263,180.19122326819812,0.09,175,22,0,197,0.35
242,2020,11,6,4.03531312051092e-05,12844668.78452,289.2327813605493,106.82211740363718,181.30056824345232,0.1,182,23,0,205,0.36
243,2020,11,7,2.1437600952765867e-05,13085312.35070153,287.3240532246705,91.08235274511117,176.99397992309716,0.11,196,26,0,222,0.39
244,2020,11,8,0.0,12998783.984328564,283.8049556400437,9.363425600618164,177.0190390551757,0.12,212,29,0,240,0.42
245,2020,11,9,2.143760095271729e-05,12757279.439377155,286.5553546471443,64.80187280217233,180.2758393176777,0.13,226,31,0,257,0.45
246,2020,11,10,1.0088282801301585e-05,12382753.674479246,287.65076359826975,157.7173355852596,180.0652187295948,0.13,242,34,0,276,0.48
247,2020,11,11,0.0,12072370.827937417,287.49175313299827,251.2380103676702,180.13996553473098,0.14,260,38,0,298,0.51
248,2020,11,12,7.5662121009761885e-06,11658670.529009951,288.0137856955899,25.274648570921727,178.99255989288315,0.15,280,42,0,322,0.55
249,2020,11,13,2.017656560260317e-05,11933322.756601756,286.34439780330985,115.12747582790256,178.61140002055052,0.16,301,46,0,346,0.59
250,2020,11,14,0.0,10486878.423202932,287.4352400398364,142.3526233223244,180.08658045528,0.17,318,49,0,367,0.62
251,2020,11,15,6.30517675081349e-06,10267328.836883469,288.74902674601964,57.343828424929846,179.71071942665955,0.18,336,53,0,389,0.65
252,2020,11,16,6.305176750791286e-05,10420583.057922153,288.1043588684689,84.21675842987806,179.44050793069025,0.19,355,57,0,412,0.69
253,2020,11,17,0.3068124227639058,1177975.9632576555,286.78435635630376,86.15466705828376,178.0462886517144,0.2,375,62,0,437,0.72
254,2020,11,18,0.0302169290604628,877494.3725694492,284.855014578138,47.00765599363053,182.0836678596884,0.21,388,64,0,452,0.75
255,2020,11,19,0.0027856270884968,4283526.386215722,279.4703823665474,96.1469486831563,177.7457250624272,0.22,400,67,0,467,0.77
256,2020,11,20,0.0030643159008815,10402502.503754668,277.1031433996165,104.151630757246,178.06430493655097,0.22,413,70,0,484,0.79
257,2020,11,21,0.0189130081816552,3890059.088380447,274.78448920189084,128.24667789524335,177.05642131309742,0.23,430,74,0,504,0.82
258,2020,11,22,6.0529696807642974e-05,9445094.11164783,274.22018281596314,104.44322629749664,177.22936692631532,0.23,439,76,0,515,0.84
259,2020,11,23,1.261035350162698e-05,7776517.255619901,274.8396069100364,60.25007246888115,180.9706546929552,0.23,451,79,0,531,0.86
260,2020,11,24,1.7654494902277773e-05,10203185.918527387,277.0931537114313,96.2050379125849,180.65409346294985,0.23,460,82,0,542,0.88
261,2020,11,25,4.665830795588105e-05,9438636.770873724,277.8402238212041,84.46619656087444,177.761771977197,0.24,474,85,0,559,0.9
262,2020,11,26,0.0002395967165298,6672742.47263342,277.41317257961134,80.00786041334052,178.05530613860304,0.24,478,86,0,564,0.91
263,2020,11,27,0.0008486767906557,8516958.997716919,274.8512456896046,136.54791618218556,177.26880758415697,0.24,478,86,0,565,0.91
264,2020,11,28,0.0,6451470.928774195,273.40648307166,34.30513819110478,179.06284209676645,0.25,480,86,0,566,0.91
265,2020,11,29,0.0,7801916.129331369,274.8165513439709,19.883502566219608,177.049328144152,0.25,480,86,0,566,0.91
266,2020,11,30,0.0,7797611.235481967,274.58659823593666,89.6298594616144,178.37480572649923,0.25,480,86,0,566,0.91
267,2020,12,1,0.0370239978806104,6273678.812793923,273.2465212075137,22.571502148355435,180.3757588118356,0.25,480,86,0,566,0.91
268,2020,12,2,0.0033493098900171,3609380.009399485,272.39641459960217,101.0155992317728,176.93039931579395,0.25,480,86,0,566,0.91
269,2020,12,3,0.0,10455452.698102305,272.3178607658412,70.76623560346499,182.6548782616605,0.25,480,86,0,566,0.91
270,2020,12,4,1.6393459552115075e-05,10425318.441156492,274.24958104119384,67.98558084991683,181.10025717634232,0.25,480,86,0,566,0.91
271,2020,12,5,0.0,10033142.61147604,276.12370997132655,166.5159914137646,180.35999781286412,0.25,480,86,0,566,0.91
272,2020,12,6,1.7654494902277773e-05,9892372.58260062,276.16246361882594,56.04591561997906,177.29997348251487,0.25,480,86,0,566,0.91
273,2020,12,7,0.0,9362440.149739323,271.4988014745434,85.65916402952192,177.59331012034227,0.25,480,86,0,566,0.91
274,2020,12,8,0.0,9774848.980511963,274.4098283250026,123.48386674841964,180.1372566544179,0.25,480,86,0,566,0.91
275,2020,12,9,0.0001752839136718,5451874.576943222,276.62265525455683,148.09892705482702,180.437867806284,0.25,480,86,0,566,0.91
276,2020,12,10,0.0,9717593.892314928,278.0381147871583,70.54359301801583,180.72867683785137,0.26,480,86,0,566,0.91
277,2020,12,11,0.0,8459703.909519881,277.2212119999766,101.81267167785428,180.69038897902988,0.26,480,86,0,566,0.91
278,2020,12,12,0.0,9659477.82534801,276.2713353633966,66.97419918710055,181.798806345955,0.26,480,86,0,566,0.91
279,2020,12,13,1.7654494902277773e-05,9699082.8487625,268.4165228266238,169.0897844099426,177.08470454640704,0.26,480,86,0,566,0.91
280,2020,12,14,1.7654494902277773e-05,10412834.248993233,269.300752940844,74.60937162191527,180.8085479509205,0.26,480,86,0,566,0.91
281,2020,12,15,0.0,10141625.93648095,271.3575504549344,22.507436401689414,181.624041880072,0.26,480,86,0,566,0.91
282,2020,12,16,1.639345955208038e-05,10216531.089460531,272.3262013626436,57.29960443698311,180.81402768656068,0.26,480,86,0,566,0.91
283,2020,12,17,2.522070700325396e-06,9755476.95818966,274.18371252576327,81.3137511478252,181.033589891777,0.26,480,86,0,566,0.91
284,2020,12,18,7.5662121009761885e-06,9985788.779132629,270.4579393922386,114.5275011398148,177.54398391158145,0.26,480,86,0,566,0.91
285,2020,12,19,0.0,9929394.66970547,273.23443844180395,107.37365682221304,180.6602240785101,0.26,480,86,0,566,0.91
286,2020,12,20,2.2698636302928565e-05,9903565.30660906,274.4031685328792,55.11010551752859,181.20524304706592,0.26,480,86,0,566,0.91
287,2020,12,21,2.9003813053693484e-05,10005160.801454931,275.8352141191976,171.99974290076838,180.40695062751,0.26,480,86,0,566,0.91
288,2020,12,22,0.0,10007313.248379633,277.2894272992983,198.03841176727192,180.3082433994238,0.26,480,86,0,566,0.91
289,2020,12,23,7.5662121009761885e-06,8143294.211588888,277.55410646626194,25.344907561739102,182.2871691453824,0.26,480,86,0,566,0.91
290,2020,12,24,0.0,10192854.173288826,275.65486060583515,41.97285721093095,180.3234039694778,0.27,480,86,0,566,0.91
291,2020,12,25,1.387138885178968e-05,10133877.127552029,278.3309236475196,149.41773169557862,180.21018568947255,0.27,480,86,0,566,0.91
292,2020,12,26,1.3871388851754984e-05,9701235.295687202,279.0240811543883,103.60692287447613,180.3670484315089,0.27,480,86,0,566,0.91
293,2020,12,27,1.891553025244047e-05,9887637.199366275,279.2825445153702,36.97776092149327,178.66247838294476,0.27,480,86,0,566,0.91
294,2020,12,28,0.0248890547060493,6459650.227088057,273.052182130692,212.67751896102467,177.4468295193943,0.27,480,86,0,566,0.91
295,2020,12,29,4.791934330608538e-05,6789405.095952193,263.089133113999,197.6356826184409,176.97614554188053,0.27,480,86,0,566,0.91
296,2020,12,30,1.6393459552115075e-05,10827826.01607551,265.09652131319245,161.36588048943182,182.073775610116,0.27,480,86,0,566,0.91
297,2020,12,31,2.0340927327840156e-05,10833024.6588217,269.4416868274947,168.00593566195784,180.6986686113667,0.27,480,86,0,566,0.91
298,2021,1,1,0.0,10701348.03235226,273.04228985585684,91.79933574782626,180.31428007117103,0.27,480,86,0,566,0.91
299,2021,1,2,0.0,10510524.85563261,274.26402848837427,83.43292912546036,178.34551898238732,0.27,480,86,0,566,0.91
300,2021,1,3,1.4253970753996814e-05,9448477.31099384,273.09541205222246,44.32177920499429,178.83672257798878,0.27,480,86,0,566,0.91
301,2021,1,4,1.5679367829396496e-05,9687222.145215483,270.3089767373085,162.68031165075504,177.7091054540243,0.27,480,86,0,566,0.91
302,2021,1,5,1.853016198019586e-05,10760494.582602467,268.8884072588542,23.04604085350638,179.8608740956665,0.27,480,86,0,566,0.91
303,2021,1,6,1.4253970753996814e-05,11229349.71816251,260.1209445739718,215.51105797274468,176.88259217264044,0.27,480,86,0,566,0.91
304,2021,1,7,0.0,11475002.178690746,261.9587641049355,161.55674586344827,181.5338502243048,0.27,480,86,0,566,0.91
305,2021,1,8,1.2828573678597133e-05,11362321.524564438,267.9939559877071,116.97068503002926,181.75882409119131,0.27,480,86,0,566,0.91
306,2021,1,9,1.853016198019586e-05,11334691.019338062,270.45889059457585,91.02461159590231,181.6108942097521,0.27,480,86,0,566,0.91
307,2021,1,10,1.853016198019586e-05,10931458.33369066,271.0912891365606,14.012012937147396,181.98868650724492,0.27,480,86,0,566,0.91
308,2021,1,11,1.7104764904796177e-05,11407221.095557297,271.57729613199785,133.83658353853937,181.08616521737017,0.27,480,86,0,566,0.91
309,2021,1,12,1.7104764904796177e-05,11475865.63197907,277.09352225474004,141.07593060176498,180.50241550455405,0.27,480,86,0,566,0.91
310,2021,1,13,8.552382452398088e-06,11495293.330966365,278.4565846194021,75.65624776861712,178.96399442003909,0.27,480,86,0,566,0.91
311,2021,1,14,2.5657147357194265e-05,11409811.455422267,278.4686251713524,18.112701947709997,182.05421665622652,0.28,480,86,0,566,0.91
312,2021,1,15,0.0,9182533.698189983,271.37088153542965,140.3226565719731,177.9401904112662,0.28,480,86,0,566,0.91
313,2021,1,16,0.0,11719359.459286496,270.97156651403424,55.938442710524285,181.945274926515,0.28,480,86,0,566,0.91
314,2021,1,17,0.0,12184329.05504908,273.9473799430554,174.15698309092556,180.8740689514543,0.28,480,86,0,566,0.91
315,2021,1,18,0.0,12154971.643246057,275.04479538394315,118.12524405087956,178.86562884529965,0.28,480,86,0,566,0.91
316,2021,1,19,0.0,11652010.102797206,275.7090744321365,53.19370761026467,179.85319675975362,0.28,480,86,0,566,0.91
317,2021,1,20,1.1403176603197451e-05,11254821.590168074,276.0843802335236,25.449958455121077,178.85587097263056,0.28,480,86,0,566,0.91
318,2021,1,21,2.850794150799363e-06,10719480.551407067,276.0024325963695,53.31802830787365,177.41458028192443,0.28,480,86,0,566,0.91
319,2021,1,22,3.4209529809592354e-05,9831850.571009789,272.327943676718,148.63012006407638,178.01733185661516,0.28,480,86,0,566,0.91
320,2021,1,23,0.0,12003867.31778932,276.21930629925873,58.85107850041912,178.4293054439658,0.28,480,86,0,566,0.91
321,2021,1,24,3.706032396038478e-05,9090144.196339296,276.9502217155589,48.795939073290455,177.81497079277446,0.29,480,86,0,566,0.91
322,2021,1,25,0.0102329256042918,3039495.278407444,273.7984005763872,62.39067295161735,177.09383380705853,0.29,480,86,0,566,0.91
323,2021,1,26,0.0,12552160.15587519,278.0775767975648,59.14080058319588,180.19605775791092,0.29,480,86,0,566,0.91
324,2021,1,27,0.0,11250504.323726453,277.37591812540643,116.13567745457246,180.717371952269,0.29,480,86,0,566,0.91
325,2021,1,28,1.4253970753996814e-05,13535201.724632297,271.9611201746153,39.41041825030886,180.66579444681156,0.29,480,86,0,566,0.91
326,2021,1,29,1.1403176603197451e-05,13347400.63442178,278.07890664957125,150.45170883738615,180.56266665517984,0.29,480,86,0,566,0.91
327,2021,1,30,1.7104764904796177e-05,13337470.92160605,281.5645925262533,98.25507647478987,180.28274368067065,0.3,480,86,0,566,0.91
328,2021,1,31,0.0,12836668.014378011,279.8219832105621,121.0776732013987,180.77249744360068,0.3,480,86,0,566,0.91
329,2021,2,1,1.7104764904796177e-05,13635794.032722063,274.16666175633475,172.0053483259574,177.91875232528616,0.3,480,86,0,566,0.91
330,2021,2,2,5.701588301598726e-06,14003625.133548174,275.0335455548075,116.23166607788266,180.16719406724485,0.31,480,86,0,566,0.91
331,2021,2,3,1.995555905559554e-05,13730773.894437728,277.684695384525,28.646112005009797,178.690601558669,0.31,480,86,0,566,0.91
332,2021,2,4,2.138095613099522e-05,12395875.110688508,278.8489269032501,249.247135741056,180.41718258921983,0.31,480,86,0,566,0.91
333,2021,2,5,1.995555905559554e-05,12993816.51285302,282.98347273324003,156.70850859101162,180.65015814981987,0.31,480,86,0,566,0.91
334,2021,2,6,2.138095613099522e-05,14270432.199640352,283.3730474872368,53.197930532836615,178.02258600222126,0.32,480,86,0,566,0.91
335,2021,2,7,4.276191226199044e-06,12575473.394659942,274.5650422871309,166.17284235880348,177.99090162857453,0.33,480,86,0,566,0.91
336,2021,2,8,0.0,14164659.17182064,276.64255865677006,155.82609334959304,180.28463539737012,0.33,480,86,0,566,0.91
337,2021,2,9,1.995555905559554e-05,14444418.03723768,279.1550444583558,192.85031742745235,180.29045491392432,0.33,480,86,0,566,0.91
338,2021,2,10,0.0,14631355.67415987,282.84725275744466,109.03470965146208,180.2748351688981,0.34,480,86,0,566,0.91
339,2021,2,11,0.0,14905502.093202803,283.8087357581058,213.60890658463745,180.18321410184603,0.34,480,86,0,566,0.91
340,2021,2,12,2.4231750281794584e-05,14148253.559342476,284.79491087575155,176.89160517342663,180.2239769449474,0.35,480,86,0,566,0.91
341,2021,2,13,0.0328097898815421,8015144.852375664,285.0703340088706,116.2417726785904,180.12437396269695,0.36,481,87,0,567,0.91
342,2021,2,14,0.015052193116217,8399381.565679934,278.1585540021735,99.12848144235492,177.27339572588983,0.37,485,88,0,573,0.92
343,2021,2,15,7.126985376998407e-06,15797017.613397544,275.4653161535494,79.66977823427513,180.624894730508,0.37,493,90,0,583,0.93
344,2021,2,16,2.5657147357194265e-05,15967981.364485735,272.0103246988539,163.766067338122,177.72984239696524,0.38,506,93,0,599,0.95
345,2021,2,17,1.995555905559554e-05,16332790.378802711,271.9302460428981,34.33593916224923,177.66629563914302,0.38,517,96,0,612,0.97
346,2021,2,18,0.0,16249035.409835264,279.22333415598416,213.29914137495427,180.37049524942896,0.38,518,96,0,614,0.97
347,2021,2,19,0.0,16470942.904934583,287.2991300297297,142.5144540961148,180.80051328721683,0.38,521,97,0,618,0.97
348,2021,2,20,0.0,16585350.465637542,289.1010076145731,131.60765862305487,180.46558607207103,0.39,521,97,0,618,0.97
349,2021,2,21,0.0,16657448.815212611,290.5611851176519,32.127950320164715,178.2062780914088,0.4,521,97,0,618,0.97
350,2021,2,22,2.993333858339331e-05,16583623.559060894,277.87906942914293,178.6130148689068,178.2633979586708,0.41,521,97,0,618,0.97
351,2021,2,23,0.0022635305557341,16540019.16800052,277.0019421760258,109.89187267043462,178.57042183033195,0.42,539,101,0,640,1.0
352,2021,2,24,0.140671011974086,7734090.807026136,275.5715605462807,55.77568731481728,177.96921696117724,0.42,554,105,0,658,1.03
353,2021,2,25,0.0006471302722312,11389520.30314665,275.3426462914412,142.13872243501817,177.96583338254715,0.43,570,109,0,678,1.05
354,2021,2,26,9.97777952779777e-06,13069800.402225548,277.75719028984935,77.05880101709423,178.35132015855726,0.43,592,114,0,706,1.09
355,2021,2,27,0.0004789334173341,16980812.071690027,282.3730706622809,106.67851886046374,179.88891294115874,0.43,616,120,0,736,1.13
356,2021,2,28,0.2523779553760573,3221683.9222438503,278.26713462140265,167.15488539513385,177.67723026489162,0.44,650,129,0,778,1.19
357,2021,3,1,0.0056260422566012,11670574.348496178,271.61622125964595,82.57290011908347,177.53941426931507,0.44,663,132,0,795,1.21
358,2021,3,2,0.0,18045449.97619377,278.21577358039696,211.03658327537943,180.2694561531219,0.45,667,133,0,800,1.21
359,2021,3,3,0.0,17769144.923930023,281.33068234090314,226.9715285747395,180.1590502091669,0.45,667,133,0,800,1.21
360,2021,3,4,0.0,17842538.45343758,284.7595080588231,174.9916574782349,180.1572141740911,0.45,671,134,0,805,1.22
361,2021,3,5,0.0005388000945009,13061165.869342308,278.0871373552328,172.41771830737912,177.97312466223798,0.46,694,140,0,834,1.26
362,2021,3,6,0.0009265080990096,8040616.724381228,270.03254722969825,146.9961926129457,177.7524055623225,0.47,722,147,0,869,1.31
363,2021,3,7,1.853016198019586e-05,17794185.069291428,277.04453338217826,35.8873615232794,180.26907467930576,0.47,727,148,0,875,1.32
364,2021,3,8,0.0,16534838.448270576,281.5400801189994,123.2734735914036,180.35100048405988,0.48,736,151,0,887,1.34
365,2021,3,9,0.0,18793632.25052669,283.7209655256803,146.20679059104424,180.50903449307987,0.48,748,153,0,901,1.36
366,2021,3,10,0.0016591621957648,14449167.030323464,285.1427210883566,121.42480685606223,180.19081335609283,0.49,790,164,0,955,1.44
367,2021,3,11,0.0293788591210558,10869721.42357548,282.42989487909693,75.18171868896306,180.0721985978561,0.49,815,170,0,985,1.48
368,2021,3,12,0.0,17975510.25983951,283.9375516930005,100.57417868916924,180.47095916207311,0.5,838,176,0,1014,1.53
